Node;Betweeness Centrality
JNB2-PE1;0.030065300199528393
PTA-GREYS2-TSN40-USAF;0.0005441683294032287
PTA-GREYS2-TSN973-UNIVEN-COL;0.0009069472156720479
PTA-GREYS2-TSN261-ARC-HO-PE;0.0
UTW-TSN468-WSUQ;9.069472156720479e-05
UTT-TSN86-WSU-NMD-PE;0.0
WTS-TSN467-WSUW;0.0
PLZ1-PE1;0.013317008283451235
ISD1-PE1-ISD1-PR1;0.0
ISD1-PE1;0.006802104117540359
CPT7-PE1;0.0
CPT-TSN793-NSFAS-CBD;0.0
CPT3-PE1-CPT3-PR1;0.0
CPT3-PE1-CPT3-PR2;0.0
PLZ2-PE1;0.0
NC-SAAO-TSN91-SUTH;0.0
LDN1-IR1;0.0
ISD1-PE2;0.0
SMT-TSN590-IMT;0.0
CAR-TSN237-SKA-CAR-PE;0.0
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE1;0.0
CPT-GREYSS2-TSN170-UCTSSI;0.0
CPT-GREYSS2-TSN270-UCTGSR;0.0
CPT9-PE1;0.0
CPT-GREYSS2-TSN236-SARAO-PE;0.0
CPT-TSN943-DHA-WYNBERG;0.0
CPT3-PE2;0.0
PZB-GREY1-TSN383-DUTI;7.557893463933732e-05
PZB1-PE1;0.00033254731241308416
PZB-GREY1-TSN384-SANBIP;4.534736078360239e-05
PZB-GREY1-TSN193-UNISAP;0.000196505230062277
PZB-GREY1-TSN385-CGSP;7.557893463933732e-05
PZB-GREY1-TSN10-DUTRC;0.0
BFN-GREY1-TSN242-UFSSC;0.006802104117540359
BFN-GREY1-TSN245-UFSPELH;0.0
ELS-GREY1-TSN108-WSU-CHS;0.006802104117540359
ELS3-PE1;0.013422818791946308
ELS-GREY1-TSN177-UNISAE;0.0
ELS-GREY1-TSN393-WSU-CAM;0.0
ELS2-PE1;0.0
ELS1-PE1;0.07528417679424394
PTA-GREYN2-TSN395-TUT-ZET;9.069472156720479e-05
PTA-GREYN2-TSN141-UPGC;0.0
PTA-GREYN2-TSN254-UP-HILL-PE;0.0
PTA-GREYN1-TSN354-TUT-MONITOR;0.0
PTA-GREYN1-TSN74-UP-MED-PE;0.0
PTA-GREYN1-TSN391-TUT-KOSMOS;0.00018138944313440957
PTA-GREYN1-TSN203-UNISA-SN;0.0
PTA-GREYN1-TSN353-TUT-TEMPO;0.00018138944313440957
PTA-GREYN1-TSN315-BREYTEN;0.0
PTA-GREYN1-TSN161-TUT-SOSN;0.00018138944313440957
PTA-GREYN1-TSN162-TUT-SOSS;0.0
PTA-GREYN1-TSN49-TUT-ERC-GAR;0.00018138944313440957
PTA-GREYN1-TSN389-SMU-MC-PE;0.0
PTA-CSIR-SCALAB;0.0
PTA1-PE1;0.0019045891529113005
KRO-TSN182-UNISAKRO;4.534736078360239e-05
VDP-GREY2-TSN598-VUT-EMF;0.003355704697986577
CPT-GREYBEL1-TSN493-CGSB;9.069472156720479e-05
CPT-GREYBEL1-TSN585-UWC-FCHS;0.0
CPT-GREYBEL1-TSN34-CPUTB;0.0
DBN-GREY1-TSN375-SANBI;0.0009069472156720479
DBN-GREY1-TSN11-DUTS;0.0
DUR1-PE1;0.001632504988209686
DBN-GREY1-TSN150-DUTB;0.00018138944313440957
DBN-GREY1-TSN132-MRC;0.00018138944313440957
DBN-GREY1-TSN222-TIA-PWC;0.0
DBN-GREY1-TSN662-CAPRISA-KDH;0.0
DBN-GREY1-TSN13-CAO;0.0009069472156720479
DUR2-PE1;0.001632504988209686
DBN-GREY1-TSN366-UKZNE-PE;0.0
DBN-GREY1-TSN97-CSIR;0.0021766733176129148
ZEE1-OR1;0.0
ZEH1-PE1;0.04082018259870609
RCB-TSN596-WRLHS-ALTSO;9.069472156720479e-05
RCB-TSN20-AHRI-SOM-1;0.0
RCB-TSN116-UZ-RCB-PE;0.0
VDP-GREY1-TSN90-VUTMC;0.0
CPT-GREYSLB1-TSN292-ARCINFR;0.0
CPT-GREYSLB1-TSN79-SUN;0.0
PTD-TSN216-WSU-PTD-PE;0.0
BIY-TSN65-UFH-BHISHO-PE;0.006348630509704335
UTE-TSN12-WSU-B-PE;0.0
PTA-GREYS3-TSN250-TIAMHO;0.0006348630509704335
PTA-GREYS3-TSN403-ASSAF;0.0010883366588064574
PTA-TSN455-SITA-CENT-PE;0.0
LCD-TSN186-UNISAM;0.0
THY-TSN87-UNIVEN-MC-PE;0.0
ALC-TSN64-UFHA;0.003884757240461938
GRH1-PE1;0.010777556079569501
GRH1-PE2;0.0
MFK-TSN32-NWUM;0.0
MFK1-PE1;0.006802104117540359
KIM-TSN345-SPU-NC-PE;0.0
ZEH-TSN938-DHA-POTCH;0.0
PTA-GREYS3-TSN8-CHE;0.0013604208235080718
PTA-GREYS2-TSN299-ARCIAE;0.0010883366588064574
PTA-GREYN1-TSN298-ARCOVI;0.0006348630509704335
PTA-GREYN1-TSN75-UPO;0.0
PTA-CSIR-TWR;0.0
CPT-GREYSS1-TSN144-CPUTGSH;0.006802104117540359
CPT-GREYSS1-TSN273-CPUTGSR;0.0
CPT-GREYSS1-TSN768-UCTCAN;0.026120079811354977
CPT-GREYSS1-TSN272-UCTDOR;0.03854525666606203
CPT-GREYSS1-TSN169-UCTRHR;0.0
