Node;Betweeness Centrality
CPT-GREYSS2-TSN236-SARAO-PE;0.006711808030411024
CPT-TSN943-DHA-WYNBERG;0.0
CPT3-PE2;0.0
PZB-GREY1-TSN383-DUTI;4.949710936881286e-05
PZB1-PE1;0.00021778728122277656
PZB-GREY1-TSN384-SANBIP;2.9698265621287717e-05
PZB-GREY1-TSN193-UNISAP;0.00012869248435891343
PZB-GREY1-TSN385-CGSP;4.949710936881286e-05
PZB-GREY1-TSN10-DUTRC;0.0
BFN-GREY1-TSN242-UFSSC;0.006830601092896175
BFN-GREY1-TSN245-UFSPELH;0.0
ELS-GREY1-TSN108-WSU-CHS;0.006830601092896175
ELS3-PE1;0.01992258652094718
ELS-GREY1-TSN177-UNISAE;0.0
ELS-GREY1-TSN393-WSU-CAM;0.0
ELS2-PE1;0.00014849132810643858
ELS1-PE1;0.055614952086798244
PTA-GREYN2-TSN395-TUT-ZET;5.9396531242575434e-05
PTA-GREYN2-TSN141-UPGC;0.0
PTA-GREYN2-TSN254-UP-HILL-PE;0.0
PTA-GREYN1-TSN354-TUT-MONITOR;0.0
PTA-GREYN1-TSN74-UP-MED-PE;0.0
PTA-GREYN1-TSN391-TUT-KOSMOS;0.00011879306248515087
PTA-GREYN1-TSN203-UNISA-SN;0.0
PTA-GREYN1-TSN353-TUT-TEMPO;0.00011879306248515087
PTA-GREYN1-TSN315-BREYTEN;0.0
PTA-GREYN1-TSN161-TUT-SOSN;0.00011879306248515087
PTA-GREYN1-TSN162-TUT-SOSS;0.0
PTA-GREYN1-TSN49-TUT-ERC-GAR;0.00011879306248515087
PTA-GREYN1-TSN389-SMU-MC-PE;0.0
PTA-CSIR-SCALAB;0.0
PTA1-PE1;0.0012473271560940842
KRO-TSN182-UNISAKRO;2.9698265621287717e-05
VDP-GREY2-TSN598-VUT-EMF;0.0033856022808268
CPT-GREYBEL1-TSN493-CGSB;0.006830601092896175
CPT-GREYBEL1-TSN585-UWC-FCHS;0.0
CPT-GREYBEL1-TSN34-CPUTB;0.0135424091233072
DBN-GREY1-TSN375-SANBI;0.0005939653124257543
DBN-GREY1-TSN11-DUTS;0.0
DUR1-PE1;0.0010691375623663579
DBN-GREY1-TSN150-DUTB;0.00011879306248515087
DBN-GREY1-TSN132-MRC;0.00011879306248515087
DBN-GREY1-TSN222-TIA-PWC;0.0
DBN-GREY1-TSN662-CAPRISA-KDH;0.0
DBN-GREY1-TSN13-CAO;0.0005939653124257543
DUR2-PE1;0.0010691375623663579
DBN-GREY1-TSN366-UKZNE-PE;0.0
DBN-GREY1-TSN97-CSIR;0.0014255167498218105
ZEE1-OR1;0.0
ZEH1-PE1;0.03860279559673715
RCB-TSN596-WRLHS-ALTSO;5.9396531242575434e-05
RCB-TSN20-AHRI-SOM-1;0.0
RCB-TSN116-UZ-RCB-PE;0.0
VDP-GREY1-TSN90-VUTMC;0.0
CPT-GREYSLB1-TSN292-ARCINFR;0.0
CPT-GREYSLB1-TSN79-SUN;0.006830601092896175
PTD-TSN216-WSU-PTD-PE;0.0
BIY-TSN65-UFH-BHISHO-PE;0.004128058921358993
UTE-TSN12-WSU-B-PE;0.0
PTA-GREYS3-TSN250-TIAMHO;0.000415775718698028
PTA-GREYS3-TSN403-ASSAF;0.0007127583749109052
PTA-TSN455-SITA-CENT-PE;0.0
LCD-TSN186-UNISAM;0.0
THY-TSN87-UNIVEN-MC-PE;0.0
ALC-TSN64-UFHA;0.0022768670309653914
GRH1-PE1;0.011572424170428445
GRH1-PE2;0.0
MFK-TSN32-NWUM;0.0
MFK1-PE1;0.006830601092896175
KIM-TSN345-SPU-NC-PE;0.0
ZEH-TSN938-DHA-POTCH;0.0
PTA-GREYS3-TSN8-CHE;0.0008909479686386316
PTA-GREYS2-TSN299-ARCIAE;0.0007127583749109052
PTA-GREYN1-TSN298-ARCOVI;0.000415775718698028
PTA-GREYN1-TSN75-UPO;0.0
PTA-CSIR-TWR;0.0
CPT-GREYSS1-TSN144-CPUTGSH;0.006830601092896175
CPT-GREYSS1-TSN273-CPUTGSR;0.0
CPT-GREYSS1-TSN768-UCTCAN;0.026609645996673793
CPT-GREYSS1-TSN272-UCTDOR;0.03949869327631266
CPT-GREYSS1-TSN169-UCTRHR;0.0
CPT-GREYBEL1-TSN174-UNIBEL;0.006830601092896175
CPT-GREYBEL1-TSN22-MRCCPT-PE;0.020076027559990498
CPT-GREYBEL1-TSN812-UWC-DIH;0.0
CPT-GREYBEL1-TSN278-UWCT;0.00011879306248515087
CPT-GREYBEL1-TSN147-CPUTT;0.013364219529579472
CPT-GREYBEL1-TSN208-USTYG;0.0001781895937277263
CPT6-PE1;0.05483883741189516
CPT-GREYBEL1-TSN487-MRCN;0.0
CPT-GREYCBD1-TSN650-NLSA-CFB;0.0
CPT-GREYCBD1-TSN24-NLSA;0.033093767323988325
CPT-GREYCBD1-TSN18-IZMU;0.02073928882553257
CPT-GREYCBD2-TSN143-CPUTGB;0.006830601092896175
CPT-GREYCBD2-TSN109-SANAP;0.0135424091233072
CPT-GREYCBD2-TSN215-HSRCCPT;0.0
CPT-GREYCBD2-TSN164-UCTBS;0.026463134552942115
CPT-GREYCBD1-TSN275-MCM;0.011928803357883896
CPT-GREYCBD1-TSN641-SAEON;0.01818523798210187
CPT-GREYCBD1-TSN490-CPGR;0.005751564108656058
CPT-GREYCBD1-TSN4-CPUTCPT;0.0050190068899976185
CPT-GREYCBD1-TSN276-CPUTOPT;0.00010889364061138829
CPT-GREYCBD1-TSN163-UCT-HID;0.014611546685673556
CPT-GREYCBD1-TSN277-CPUTB;0.0022372693434703386
CPT-GREYSS2-TSN271-UCTRBG;0.007167181436604102
CPT-GREYSS2-TSN800-UWC-CASAS;0.0
CPT-GREYSS2-TSN168-UCTRCCH;5.9396531242575434e-05
CPT-GREYSS2-TSN167-UCTRMH;5.9396531242575434e-05
JNB5-TSN249;0.013601805654549775
SDT-TSN535-UCT-GSB;0.0
JNB1-PE1;0.0
NC-SKA-TSN239-LOS;0.006830601092896175
NC-SKA-TSN238-KLE;0.020254217153718224
LOS-TSN239-SKA-LOS-PE;0.0
KLE-TSN238-SKA-KLE-PE;0.0
CPT5-PE1;0.014001742298249787
CPT-GREYSLB1-TSN235-ILABS-FAURE-PE2;0.0
